EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ntee_category
474931923,RESOURCE ADVOCATE AND PEER COUSELING FOR A CARING COMMUNITY,% MONTELL C MOSELEY,14735 76TH AVE APT 2B,FLUSHING,NY,11367-3159,0,3,3,1000,202303,1,16,0,1,1,202403.0,0,0,2,0,3,0.0,0.0,0.0,P20,,Human Services - Multipurpose and Other
474811319,USA WORLD CHINESE ASSOCIATION INC,% C & S TAX & ACCOUNTING INC,5628 138TH ST,FLUSHING,NY,11355-5038,0,3,3,1000,201603,1,15,0,1,1,202407.0,0,0,2,0,7,0.0,0.0,0.0,P20,,Human Services - Multipurpose and Other
814468410,TD LEARNING ORGANIZATION INC,,14759 68TH DR,FLUSHING,NY,11367-1707,0,3,3,2000,201611,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B20,,Education
814757110,414 PRODUCTIONS INC,,13030 31ST AVE,FLUSHING,NY,11354-2504,0,3,3,1700,202006,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X99,,"Religion Related, Spiritual Development"
473881329,KNOWING GOD MINISTRIES INC,,3808 UNION ST STE 12E,FLUSHING,NY,11354-5674,0,3,3,7000,201512,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X20,,"Religion Related, Spiritual Development"
814904552,414 WINDOW NEW YORK INC,,13030 31ST AVE,FLUSHING,NY,11354-2504,0,3,3,7000,202001,1,16,0,1,1,202312.0,0,6,1,0,12,0.0,1039714.0,1039714.0,X20,,"Religion Related, Spiritual Development"
824075705,CCH FOUNDATION NY INC,,3370 PRINCE ST STE C6,FLUSHING,NY,11354-2703,0,3,3,1000,201807,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,E70,,Health - General and Rehabilitative
823555532,INSTITUTE OF INTERNATIONAL BUSINESS INTEGRATION DEVELOPMENT CORP,,36-57 MAIN ST APT 207,FLUSHING,NY,11354-4104,0,3,3,2000,201801,1,16,0,1,1,202410.0,0,0,2,0,10,0.0,0.0,0.0,B01,,Education
823026548,KIWANIS CLUB OF DOUGLASTON INC,,13336 41ST RD STE 2L,FLUSHING,NY,11355-3666,0,3,3,1000,201710,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,S80,,"Community Improvement, Capacity Building"
822868639,NEW YORK NANOOM BAND INC,,15915 NORTHERN BLVD STE 111,FLUSHING,NY,11358-1656,0,3,3,1000,201804,1,16,0,1,1,202309.0,0,0,2,0,9,0.0,0.0,0.0,A6C,NANOOM BAND,"Arts, Culture, and Humanities"
822755803,SDEI HEMED INC,% RAFAEL ABDURACHMANOV,14434 76TH RD,FLUSHING,NY,11367-3120,0,3,3,2000,201711,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X30,,"Religion Related, Spiritual Development"
822728947,AMERICAN DANCER ASSOCIATION INC,,14607 BAYSIDE AVE,FLUSHING,NY,11354-2458,0,3,3,2000,201810,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A62,,"Arts, Culture, and Humanities"
822613969,NEW YORK INTERNATIONAL WRITERS AND ARTISTS ASSOCIATION INC,,14021 31ST RD APT 5B,FLUSHING,NY,11354-2126,0,3,3,2000,201709,1,16,0,1,1,202407.0,0,0,2,0,7,0.0,0.0,0.0,B03,,Education
822409701,ASIAN NETWORK FOR LIFE SHARING INC,,16307 DEPOT RD STE B4,FLUSHING,NY,11358-2057,0,3,3,7000,201708,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X20,,"Religion Related, Spiritual Development"
822409240,WESLEYAN ASSOCIATION FOR SANCTIFICATION INC,,16307 DEPOT RD STE B4,FLUSHING,NY,11358-2057,0,3,3,7000,201905,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X20,,"Religion Related, Spiritual Development"
821961536,QUEENS DREAM CENTER INC,% JONG S LEE,3514 PARSONS BLVD,FLUSHING,NY,11354-4237,0,3,3,1000,201801,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P20,,Human Services - Multipurpose and Other
821860830,SHOTOKAN KARATE DO FEDERATION INC,% VENKATESH VIREN,15218 UNION TPKE APT 8S,FLUSHING,NY,11367-3925,0,3,3,1200,201803,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,N99,,"Recreation, Sports, Leisure, Athletics"
821769285,LIN SHA ARTS FOUNDATION INC,,42-20 KISSENA BLVD,FLUSHING,NY,11355-3288,0,3,3,1300,201706,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
821538914,TAIWAN NATIONAL TREASURE FOUNDATION INC,,13744 NORTHERN BLVD,FLUSHING,NY,11354-4122,0,3,3,1000,201706,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
821289633,CHINA STRATEGY INSTITUTE,,4220 KISSENA BLVD APT A16,FLUSHING,NY,11355-3236,0,3,3,1200,201708,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,Q20,,"International, Foreign Affairs, and National Security"
821061416,NEW YORK COUNCIL OF CHINESE-AMERICAN ASSOCIATIONS CORP,% MEI S CHEN ESQ,C/O 3915 MAIN STREET,FLUSHING,NY,11354-5415,0,3,3,1200,201712,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
820798883,JAMAICAN JEWISH CEMETERIES PRESERVATION FUND INC,% JOSEPH DELEON,4515 169TH ST,FLUSHING,NY,11358-3248,0,3,3,1000,201712,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,Y50,,"Mutual/Membership Benefit Organizations, Other"
820609483,KOREAN BUDDHIST NEWS USA INC,,3321 MURRAY LN,FLUSHING,NY,11354-3210,0,3,3,2700,201711,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,X83,,"Religion Related, Spiritual Development"
815194663,KOREAN AMERICAN LAW ENFORCEMENT COUNCIL INC,,4225 158TH ST,FLUSHING,NY,11358-2510,0,3,3,1000,202203,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P99,,Human Services - Multipurpose and Other
815030622,PORPHYRA FOUNDATION INC,,3333 154TH ST,FLUSHING,NY,11354-3322,0,3,3,1200,201703,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
474491363,NEW YORK ASIAN AMERICAN REAL ESTATE ASSOCIATION INC,,4103 162ND ST STE 201,FLUSHING,NY,11358-4124,0,6,3,4000,202004,2,0,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,S47,,"Community Improvement, Capacity Building"
472632593,AMERICAN FRIENDS OF VANCOUVER HEBREW ACADEMY,,13811 76TH AVE,FLUSHING,NY,11367-2819,0,3,3,1000,201505,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X11,,"Religion Related, Spiritual Development"
270024709,CENTER FOR OPPORTUNITIES CHOICES AND OUTCOMES INC,% SEON DEOK KIM,13030 31ST AVE,FLUSHING,NY,11354-2504,0,3,3,1200,201605,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P82,,Human Services - Multipurpose and Other
20744437,ASIAN WOMEN LEADERSHIP NETWORK INC,% SUSAN CHU,3335 190TH ST,FLUSHING,NY,11358-1937,0,3,3,2000,200609,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,W70,,"Public, Society Benefit - Multipurpose and Other"
371433354,PUNJABI LITERARY & CULTURAL SOCIETY,% RANI,13843 UNION TPKE,FLUSHING,NY,11367-3250,0,3,3,2000,200211,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
364265362,AMERICAN FRIENDS OF KOL BANAICH INC,% STEVEN ROSENBERG,14113 72ND DR,FLUSHING,NY,11367-2312,0,3,3,1000,200005,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,Q300,,"International, Foreign Affairs, and National Security"
352518301,06 UNITED SOCCER CLUB INC,% KWOK LEE,13621 ROOSEVELT AVE STE 201,FLUSHING,NY,11354-5507,0,3,3,2000,201411,1,16,0,1,1,202309.0,0,0,2,0,9,0.0,0.0,0.0,N64,,"Recreation, Sports, Leisure, Athletics"
331613094,STUMP MISSION INC,,3511 150TH ST,FLUSHING,NY,11354-3842,0,3,3,1700,202411,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X99,,"Religion Related, Spiritual Development"
311666480,KEW GARDENS HILLS CHARITY FUND INC,% MEIR SOMMERS,14423 MELBOURNE AVE,FLUSHING,NY,11367-1341,0,3,3,1000,199910,1,15,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,P20,,Human Services - Multipurpose and Other
300745794,PULL UP PARK JAM INC,,67-48 136TH STREET APT B,FLUSHING,NY,11367-1624,0,3,3,2000,201512,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,N60,,"Recreation, Sports, Leisure, Athletics"
300010524,YOUTH AND FAMILY FOCUS INC,,14234 ROOSEVELT AVE STE 204,FLUSHING,NY,11354-6010,0,3,3,1000,200201,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P20,,Human Services - Multipurpose and Other
275272127,WORLD FOUNDATION INC,,13778 75TH RD,FLUSHING,NY,11367-2816,0,3,3,1000,201507,1,15,0,1,1,202304.0,0,0,2,0,4,0.0,0.0,0.0,T50,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
273856291,FLUSHING CAMERA CLUB INC,% MARTIN FLEISCHER,4500 PARSONS BLVD,FLUSHING,NY,11355-2205,0,3,3,2000,201503,1,16,0,1,1,202208.0,0,0,2,0,8,0.0,0.0,0.0,N50,,"Recreation, Sports, Leisure, Athletics"
273470127,KOREAN AMERICAN HUMAN SERVICE PROVIDERS ASSOCIATION INC,,3511 MURRAY ST,FLUSHING,NY,11354-4925,0,3,3,1000,201401,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P19,,Human Services - Multipurpose and Other
273199929,TEIN HER TEMPLE INC,,13620 38TH AVE STE 9B,FLUSHING,NY,11354-4232,0,3,3,2000,201011,1,15,0,1,1,202407.0,0,0,2,0,7,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
273102940,HERALD EDUCATION INC,% HUNG TSE,15603 HORACE HARDING EXPY,FLUSHING,NY,11367-1250,0,3,3,2000,201303,1,15,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,B80,,Education
272751593,GENERAL ASSEMBLY OF THE WORLDWIDE REFORMED PRESBYTERIAN CH,,14032 HOLLY AVE,FLUSHING,NY,11355-3447,0,3,3,7100,201001,1,10,0,1,1,202312.0,0,0,6,0,12,0.0,0.0,0.0,X20,,"Religion Related, Spiritual Development"
271740422,IMMIGRATION ADVOCACY MATTERS,% IMMIGRATION ADVOCACY MATTERS,14210 ROOSEVELT AVE APT 117,FLUSHING,NY,11354-6028,0,3,3,1200,201408,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P99,,Human Services - Multipurpose and Other
271414298,NEW YORKERS SPORTS ASSOCIATION INC,,33-70 PRINCE STREET,FLUSHING,NY,11354-2745,0,3,3,1000,201512,1,16,0,1,1,202310.0,0,1,2,0,10,0.0,6068.0,6068.0,B84,,Education
271367833,PAINTING FOR CURE INC,% EDWARD BLASCOVICH,16407 27TH AVE,FLUSHING,NY,11358-1014,0,3,3,1000,201003,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,G12,,"Diseases, Disorders, Medical Disciplines"
271206902,INDO AMERICAN DEVELOPMENT AND HEALTH ORGANIZATION,% MEERA BOPPANNA,150-38 UNION TURNPIKE,FLUSHING,NY,11367-3948,0,3,3,1000,201010,1,15,0,1,1,202409.0,0,0,2,0,9,0.0,0.0,0.0,Q33,,"International, Foreign Affairs, and National Security"
271107280,E&C PROPERTY HOLDING II INC,% VITO V MUNDO,158-11 HARRY VAN ARSDALE JR AVENUE,FLUSHING,NY,11365-3085,0,2,3,1000,201109,2,0,0,1,1,202309.0,0,0,2,0,9,0.0,0.0,0.0,J11,,"Employment, Job Related"
270418989,WISH DREAMER FOUNDATION INC,% SHARON YANG,15617 46TH AVE,FLUSHING,NY,11355-2350,0,3,3,1000,201005,1,15,0,1,1,202405.0,0,0,2,0,5,0.0,0.0,0.0,P71,,Human Services - Multipurpose and Other
371637663,ASIAN YOUTH AND FAMILY SERVICES INC,% FRANCIS H KIM,19503 42ND AVE,FLUSHING,NY,11358-3013,0,3,3,1200,201109,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,P20,,Human Services - Multipurpose and Other
384012700,STEPHEN HON CHEUNG SHEK FOUNDATION FOR US-CHINA CULTURE & HISTORY PR,,3901 MAIN ST STE 610,FLUSHING,NY,11354-5482,0,3,3,2300,201609,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
472489505,HRC ORG CORP,,19302 NORTHERN BLVD STE 1,FLUSHING,NY,11358-2963,0,3,3,1000,202103,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,,,
384126521,IMPEI FOUNDATION COMPANY LIMITED,% WENYAN JIANG,13236 POPLE AVE APT 4C,FLUSHING,NY,11355-4691,0,3,3,1200,202001,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
471019903,YUAN SHI DIAN NY INC,% AMY SHEN,15312 BOOTH MEMORIAL AVE,FLUSHING,NY,11355-5541,0,3,3,2000,201510,1,15,0,1,1,202405.0,0,0,2,0,5,0.0,0.0,0.0,B60,,Education
465570689,AMERICAN WENSHANG QIAOMIN ASSOCIATION INC,,134-40 CHERRY AVE STE 5,FLUSHING,NY,11355-4796,0,3,3,1000,201506,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
465093268,KOREA PEACEMAKER MINISTRY OF AMERICA INC,,4525 162ND ST STE 201,FLUSHING,NY,11358-3127,0,3,3,7000,201510,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,T30,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
464412178,DECORUM FIRST INC,,7307 153RD ST APT 1D,FLUSHING,NY,11367-3012,0,3,3,7000,201409,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X30,,"Religion Related, Spiritual Development"
463796513,LITTLE SWEET ANGELS NY 2 INC,,14627 BEECH AVE APT 1B,FLUSHING,NY,11355-2173,0,3,3,2000,201601,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B90,,Education
463513430,NEW YORK ARTS INTERNATIONAL INC,,4170 MAIN ST STE B3 PMB 124,FLUSHING,NY,11355-3836,0,3,3,2000,201502,1,16,0,1,1,202407.0,0,0,2,0,7,0.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
462656760,FLUSHING INTERFAITH COUNCIL INC,% INTERFAITH COUNCIL OF FLUSHING,14330 38TH AVE APT 1H,FLUSHING,NY,11354-5720,0,3,3,2700,201412,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A01,,"Arts, Culture, and Humanities"
462375429,ART OF EXPRESSION INC,% ROGER WU,4026 COLLEGE POINT BLVD APT PH2D,FLUSHING,NY,11354-5121,0,3,3,1000,201407,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A99,,"Arts, Culture, and Humanities"
461840894,CENTERLIGHT CERTIFIED HOME HEALTH AGENCY,,13665 37TH AVE,FLUSHING,NY,11354-4110,0,3,3,1000,201401,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,E92,,Health - General and Rehabilitative
461644148,GLOBAL ALUMNI OF TAIWAN I-CHING UNIVERSITY INC,% LI & ASSOCIATES LLC,142-41 59TH AVE 2FL,FLUSHING,NY,11355-5306,0,3,3,1000,201405,1,16,0,1,1,202411.0,0,0,2,0,11,0.0,0.0,0.0,B11,,Education
460548202,ASSOCIATION OF FIL-AM TEACHERS OF AMERICA INC,% JOSEFINA BADANA,141-17 JEWEL AVE STE 2FL,FLUSHING,NY,11367-1617,0,3,3,2000,201312,1,15,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,B03,,Education
454865202,ANHUI-AMERICAN CULTURE AND EDUCATION EXCHANGE ASSOCIATION INC,% MEI S CHEN ESQ,C/O 39-15 MAIN STREET,FLUSHING,NY,11354-5415,0,3,3,2000,201307,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P84,,Human Services - Multipurpose and Other
454783541,SINO-AMERICAN MUSICIAN ASSOCIATION INC,% TONY CHENG,143-07 SANDFORD AVE,FLUSHING,NY,11355-2046,0,3,3,1000,201206,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A68,,"Arts, Culture, and Humanities"
453850816,SEPHARADIC RABBINICAL FUNDS INC,% MIKE SHAMAI,PO BOX 671003,FLUSHING,NY,11367-7003,0,3,3,1000,201210,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B82,,Education
453678749,HEALTHY WAYS OF AMERICA INC,% CHI WA LEE,6927 MANSE ST,FLUSHING,NY,11375-5849,0,3,3,2000,201401,1,15,0,1,1,202401.0,0,0,2,0,1,0.0,0.0,0.0,E70,,Health - General and Rehabilitative
452374905,KOREAN CULTURAL HERITAGE FOUNDATION INC,% TAIK S JEONG,3305 MURRAY ST,FLUSHING,NY,11354-3209,0,3,3,1000,201202,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
452124606,CHINESE AMERICAN RESTAURANT SERVICE ASSOCIATION INC,% WYCPAS LLC,5801 155TH ST,FLUSHING,NY,11355-5511,0,3,3,1000,201109,1,15,0,1,1,202203.0,0,0,2,0,3,0.0,0.0,0.0,E70,,Health - General and Rehabilitative
452069847,TIANWE UNITED INSTITUTE,,13812 NORTHERN BLVD 7D,FLUSHING,NY,11354-3406,0,3,3,1000,201410,1,16,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,B90,,Education
450487322,CHIHUI FOUNDATION FOR CHILDREN INC,% CHRISTINA TING,36-36 UNION STREET,FLUSHING,NY,11354-4285,0,3,3,2000,200302,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B80,,Education
994887701,CHINESE AMERICAN PARENTS ASSOCIATION HUNTER COLLEGE HIGH SC,% SIU MAN LIU,4209 149TH ST,FLUSHING,NY,11355-1011,0,3,3,1200,202409,1,16,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
10561862,BEIT HAMIQRA MISSION,,15402 41ST AVE,FLUSHING,NY,11354-5039,0,3,3,7000,200805,1,10,0,1,1,,1,1,6,0,11,,,,X21,BIBLE HOME CHURCH,"Religion Related, Spiritual Development"
10583188,FLUSHING MEDITATION INC,% YOUNG TAE MIN,3202 150TH PL,FLUSHING,NY,11354-3215,0,3,3,1270,201502,1,10,0,1,1,,4,3,6,0,12,,,,X99,,"Religion Related, Spiritual Development"
20533981,HAN BIT PRESBYTERIAN CHURCH OF N Y INC,% MOON TAI KIM PASTOR,15126 34TH AVE,FLUSHING,NY,11354-3939,0,3,3,7000,200205,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
20550976,TAIMEN CHRISTIAN CHURCH OF NEW YORK,,4575 163RD ST,FLUSHING,NY,11358-3222,0,3,3,7000,200203,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
20596931,LA PROMESA PRESBYTERIAN MISSION,% GLORIA GONZALEZ,15020 BARCLAY AVE,FLUSHING,NY,11355-1035,0,3,3,7000,200407,1,10,0,1,1,,0,0,6,0,12,,,,X20,,"Religion Related, Spiritual Development"
20602693,BRIGHTEN PRESBYTERIAN CHURCH OF NEW YORK,% DAVID SHIN,13626 37TH AVE STE 500,FLUSHING,NY,11354-4124,0,3,3,7000,200602,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
20621482,DIAMOND BUDDHIST TEMPLE INC,,14302 38TH AVE,FLUSHING,NY,11354-5742,0,3,3,1000,200311,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
30414353,MYUNG BO BUDDHIST TEMPLE INC,% YOON SOOK YANG,4309 169TH ST,FLUSHING,NY,11358-3246,0,3,3,7000,200303,1,10,0,1,1,,0,0,6,0,12,,,,X50,,"Religion Related, Spiritual Development"
43678022,BETHEL INTERNATIONAL CHURCH INC,% JULIANA HARTOJO,PO BOX 730751,FLUSHING,NY,11373-0751,0,3,3,1000,200402,1,10,0,1,1,202312.0,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
50562324,BETHANY ELEVATION COMMUNITY CHURCH,% YAKUB LIMANTO,4616 156TH ST,FLUSHING,NY,11355-2337,0,3,3,7000,200308,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
61584715,GRACE CHRISTIAN CHURCH IN FLUSHING,% JOHN CHING HSIANG CHANG,149-06 33RD AVE,FLUSHING,NY,11354-0000,0,3,3,7000,200306,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
61585154,CHURCH OF LETTING JESUS BE KNOWN,% KOREAN AMER CHRISTIAN COMM CTR,16120 46TH AVE,FLUSHING,NY,11358-3651,0,3,3,7000,200302,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
61660227,LIVING HOPE CHURCH,% NORMAN T SOLIS,7562 196TH PL,FLUSHING,NY,11366-1846,0,3,3,7000,200310,1,10,0,1,1,,2,4,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
111633512,JEWISH CENTER OF KEW GARDENS HILLS INC,,7125 MAIN ST,FLUSHING,NY,11367-2014,0,3,3,7000,194302,1,10,1059349,1,1,,0,0,6,0,12,,,,X30,,"Religion Related, Spiritual Development"
111639813,HILLCREST JEWISH CENTER INC,,18302 UNION TPKE,FLUSHING,NY,11366-1623,0,3,3,7000,195211,1,10,0,1,1,,0,0,6,0,12,,,,X21,,"Religion Related, Spiritual Development"
111666886,ROMAN CATHOLIC CHURCH OF ST KEVIN,,4521 194TH ST,FLUSHING,NY,11358-3533,928,3,9,7000,194603,1,10,0,5,1,,0,0,6,0,12,,,,,,
111667615,ST GEORGES CHURCH,,13532 38TH AVE,FLUSHING,NY,11354-4417,2304,3,9,7000,197206,1,10,1000000,5,1,,0,0,6,0,12,,,,,,
111672754,CHURCH ON THE HILL-REFORMED,,16707 35TH AVE,FLUSHING,NY,11358-1798,9130,3,9,7000,198601,1,10,2000000,1,1,,0,0,6,0,12,,,,,,
111672798,ST JOHNS CHURCH,,14949 SANFORD AVE,FLUSHING,NY,11355-1038,2304,3,9,7000,197206,1,10,1000000,5,1,,0,0,6,0,12,,,,,,
111735976,HOLLIS HILLS JEWISH CENTER,,21010 UNION TPKE,FLUSHING,NY,11364-3240,0,3,3,7000,196612,1,10,1000000,1,1,,0,0,6,0,2,,,,,,
111752021,RABBINICAL SEMINARY OF AMERICA,,7601 147TH ST,FLUSHING,NY,11367-3148,0,3,3,1270,194303,1,11,30000000,1,1,,0,0,6,0,1,,,,,,
111773815,HOLY CROSS HIGH SCHOOL OF BAYSIDE,,2620 FRANCIS LEWIS BLVD,FLUSHING,NY,11358-1144,0,3,3,7200,195806,1,11,46030029,1,1,,0,0,13,0,6,,,,B20,,Education
111797174,FREE SYNAGOGUE OF FLUSHING,,13623 SANFORD AVE,FLUSHING,NY,11355-3100,0,3,3,7000,195601,1,10,1000000,1,1,201212.0,0,0,6,0,12,,,,,,
111802826,TEMPLE BETH SHOLOM,,17139 NORTHERN BLVD,FLUSHING,NY,11358-2718,0,3,3,1000,195103,1,10,0,1,1,,0,0,6,0,12,,,,,,
111848879,INTL NURSERY SCHOOL OF PARKWAY VILLAGE INC,,17139 NORTHERN BLVD,FLUSHING,NY,11358-2718,0,3,3,1000,196608,1,11,32000000,1,1,,3,4,0,0,6,,,,,,
111874464,NATIONAL COUNCIL OF YOUNG ISRAEL,,6745 215TH ST,FLUSHING,NY,11364-2523,1197,3,9,7000,195210,1,10,59029349,5,1,,0,0,6,0,5,,,,,YOUNG ISRAEL OF WNDSR PK & HOLLIS H,
111948315,TEMPLE GATES OF PRAYER,,17139 NORTHERN BLVD,FLUSHING,NY,11358-2718,0,3,3,7000,194909,1,10,0,5,1,,0,0,6,0,12,,,,,,
111948880,NATIONAL COUNCIL OF YOUNG ISRAEL,% BRUCE SCHWARTZ,15005 70TH RD,FLUSHING,NY,11367-1420,1197,3,9,7000,195210,1,10,59029349,5,1,,0,0,6,0,5,,,,,YOUNG ISRAEL OF KEW GARDENS HILLS,
111949575,UTOPIA JEWISH CENTER,,6441 UTOPIA PKWY,FLUSHING,NY,11365-2147,0,3,3,7000,195212,1,10,1029000,1,1,,0,0,6,0,12,,,,,,
111999237,RESURRECTION LUTHERAN CHURCH,,4410 192ND ST,FLUSHING,NY,11358-3434,1709,3,9,7000,194107,1,10,1029000,5,1,,0,0,6,0,12,,,,,,
112004690,CHAPEL OF THE REDEEMER LUTHERAN CHURCH,,22016 UNION TPKE,FLUSHING,NY,11364-3543,1709,3,9,7000,194107,1,10,1029000,5,1,,0,0,6,0,12,,,,,,
112017868,NATIONAL COUNCIL OF YOUNG ISRAEL,,16907 JEWEL AVE,FLUSHING,NY,11365-3321,1197,3,9,7000,195210,1,10,59029349,5,1,,0,0,6,0,5,,,,,YOUNG ISRAEL OF HILLCREST INC,
112068135,UNITY CENTER OF FLUSHING,% JOAN ESPEUT,4211 155TH ST,FLUSHING,NY,11355-1129,2062,3,9,7000,197002,1,10,59029000,5,1,,0,0,6,0,12,,,,,,
112203300,ST ANDREW AVELLINO SCHOOL,,3550 158TH ST,FLUSHING,NY,11358-1617,928,3,9,1200,194603,1,10,0,5,1,,0,0,6,0,12,,,,,,
112267876,NATIONAL COUNCIL OF YOUNG ISRAEL,,14155 77TH AVE,FLUSHING,NY,11367-2835,1197,3,9,7000,195210,1,10,59029349,5,1,,0,0,6,0,5,,,,,YOUNG ISRAEL OF QUEENS VALLEY,
112335928,BOWNE STREET COMMUNITY CHURCH,,14311 ROOSEVELT AVE,FLUSHING,NY,11354-6139,1665,3,9,7000,196406,1,10,1029000,5,1,,0,0,6,0,12,,,,,,
112410619,QUEENSBORO HILL COMMUNITY CHURCH,,6002 138TH ST,FLUSHING,NY,11355-5210,9130,3,9,7000,198601,1,10,2000000,1,1,,0,0,6,0,12,,,,,,
112431914,NEW YORK AMERICAN CHURCH,,3501 150TH PL,FLUSHING,NY,11354-4921,0,3,3,0,197709,1,10,0,5,1,,0,0,6,0,12,,,,,,
112452137,CHINESE CHURCH OF CHRIST,,13649 41ST AVE,FLUSHING,NY,11355-2433,0,3,3,7000,199612,1,10,1000000,1,1,,0,0,6,0,12,,,,X99Z,,"Religion Related, Spiritual Development"
